Sun Feb 24 18:07:46 2019    /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/PEF/profiling/results.txt

         960982 function calls (955396 primitive calls) in 18.116 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/selector_events.py:48(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/routing.py:195(Router)
       94    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 byewait/src/utils/globalvars.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/mac.py:5(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _openssl.ENGINE_init}
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/httputil.py:425(request_time)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/concurrent/futures/process.py:122(_ResultItem)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.5/email/message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/configparser.py:166(Error)
       12    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/escape.py:138(url_unescape)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/gzip.py:69(_PaddedFile)
       44    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/six.py:105(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/concurrent/futures/thread.py:43(_WorkItem)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Random/Fortuna/SHAd256.py:45(_SHAd256)
     1178    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/PublicKey/_RSA.py:74(RSAobj)
     1092    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        6    0.000    0.000    1.026    0.171 byewait/src/repository/loginRepo.py:14(validarUsuario)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/http/client.py:1282(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/optionfile.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/enum.py:279(__iter__)
        4    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/functools.py:615(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/extensions.py:57(ExtensionNotFound)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/http/client.py:1314(CannotSendHeader)
     1453    0.022    0.000    0.221    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:1474(_get_descriptions)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.5/html/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/six.py:384(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:270(ExtractError)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.5/enum.py:260(__getattr__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.5/opcode.py:49(jrel_op)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:1556(DefaultDict)
        1    0.000    0.000    0.002    0.002 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/_ffi.py:11(<module>)
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:242(prepare)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Cipher/AES.py:52(AESCipher)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/name.py:15(_ASN1Type)
       30    0.001    0.000    0.012    0.000 /usr/lib/python3.5/configparser.py:678(read)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/oid.py:11(ObjectIdentifier)
        1    0.000    0.000    0.000    0.000 <string>:5(_ASN1Object)
      537    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:78(_path_is_mode_type)
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/util.py:219(errno_from_exception)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/locks.py:43(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/socket.py:120(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:435(Rc5ParamVersion)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ctypes/__init__.py:200(c_longdouble)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/sslproto.py:399(SSLProtocol)
       75    0.000    0.000    0.001    0.000 /usr/lib/python3.5/selectors.py:179(get_key)
      479    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/coroutines.py:53(MyGen)
        2    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/algorithms.py:38(get_default_algorithms)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/streams.py:25(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/openssl/dsa.py:47(_DSAVerificationContext)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.register_error}
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.5/json/decoder.py:31(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Hash/__init__.py:50(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:463(PSourceAlgorithm)
     1220    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/exceptions.py:29(InvalidKeyError)
       62    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:181(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/keys.py:239(CharacteristicTwoBasis)
        2    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Util/asn1.py:279(isInt)
        2    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:1441(set_etag_header)
      860    0.007    0.000    0.029    0.000 <frozen importlib._bootstrap_external>:1215(find_spec)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ssl.py:115(_import_symbols)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/subprocess.py:982(__exit__)
       60    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/collections/__init__.py:862(__init__)
        2    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/types.py:120(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/six.py:209(is_package)
       62    0.000    0.000    0.004    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:2043(find_handler)
       24    0.001    0.000    0.011    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:1243(_get_server_information)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/httputil.py:515(HTTPMessageDelegate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/threading.py:252(_is_owned)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ipaddress.py:1075(_make_netmask)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/selector_events.py:492(_SelectorTransport)
       12    0.000    0.000    3.202    0.267 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/bcrypt/__init__.py:60(hashpw)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/unix_events.py:298(_UnixReadPipeTransport)
       28    0.000    0.000    0.000    0.000 {built-in method _openssl.RSA_get0_key}
       28    0.000    0.000    0.000    0.000 {built-in method _openssl.EVP_PKEY_CTX_new}
      734    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/core.py:2737(ObjectIdentifier)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/queue.py:13(Empty)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/selectors.py:208(__init__)
      150    0.000    0.000    0.000    0.000 /usr/lib/python3.5/selectors.py:20(_fileobj_to_fd)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/hashes.py:167(BLAKE2s)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/__init__.py:44(DBAPISet)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/x25519.py:31(X25519PrivateKey)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/extensions.py:406(CRLDistributionPoints)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/events.py:77(Handle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/coroutines.py:54(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:328(_Stream)
      390    0.001    0.000    0.016    0.000 /usr/lib/python3.5/logging/__init__.py:992(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/extensions.py:51(DuplicateExtension)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/exceptions.py:1(InvalidTokenError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/datetime.py:1311(datetime)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:1517(LoadLocalFile)
      634    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:254(read_all)
    49220    0.017    0.000    0.017    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:294(read_uint8)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/gzip.py:110(GzipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/connection.py:422(Listener)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Util/asn1.py:151(DerSequence)
     5605    0.002    0.000    0.004    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_parse.py:247(get)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/pickle.py:63(PickleError)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:664(__new__)
      258    0.000    0.000    0.000    0.000 /usr/lib/python3.5/enum.py:24(_is_sunder)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/dsa.py:65(DSAPrivateKeyWithSerialization)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:226(MysqlPacket)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/openssl/ec.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/email/_parseaddr.py:203(AddrlistClass)
      134    0.000    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/ioloop.py:710(add_future)
       24    0.001    0.000    0.010    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:1107(_request_authentication)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/fnmatch.py:11(<module>)
       62    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/ec.py:219(SECP224R1)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/__init__.py:16(<module>)
      110    0.000    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/iostream.py:931(_read_from_buffer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:1056(__init__)
      382    0.000    0.000    0.000    0.000 /usr/lib/python3.5/inspect.py:80(ismethod)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/idna/core.py:16(IDNAError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/process.py:291(_MainProcess)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3.5/ssl.py:88(<module>)
      342    0.000    0.000    0.007    0.000 /usr/lib/python3.5/inspect.py:2733(from_callable)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:2402(TarIter)
        1    0.000    0.000    0.024    0.024 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/algorithms.py:1(<module>)
